"x","y","GID","200w_3C"
-123.4583337,43.12500025,125,-0.189114287495613
-123.4583337,43.20833358,126,-0.195250228047371
-123.4583337,43.29166691,127,-0.194186881184578
-123.4583337,43.37500024,128,-0.185924366116524
-123.4583337,44.04166688,129,-0.154436230659485
-123.4583337,44.12500021,130,-0.147274866700172
-123.4583337,44.20833354,131,-0.140113487839699
-123.4583337,44.45833353,132,-0.145775958895683
-123.4583337,44.54166686,133,-0.144651755690575
-123.4583337,44.62500019,134,-0.138706117868423
-123.4583337,44.70833352,135,-0.132760494947433
-123.4583337,44.79166685,136,-0.130684480071068
-123.4583337,44.87500018,137,-0.132478043437004
-123.4583337,44.95833351,138,-0.134271621704102
-123.4583337,45.04166684,139,-0.129248172044754
-123.4583337,45.12500017,140,-0.117407791316509
-123.4583337,45.95833347,141,-0.0512885935604572
-123.4583337,46.12500013,142,-0.0423132739961147
-123.4583337,46.29166679,143,-0.0383204258978367
-123.4583337,46.95833343,144,-0.109400697052479
-123.4583337,47.04166676,145,-0.114957801997662
-123.4583337,47.12500009,146,-0.115829057991505
-123.4583337,47.20833342,147,-0.116700321435928
-123.3750004,38.95833375,148,-0.106067858636379
-123.3750004,39.04166708,149,-0.141695722937584
-123.3750004,41.79166697,150,-0.158680945634842
-123.3750004,41.8750003,151,-0.140437543392181
-123.3750004,42.37500028,152,-0.278135895729065
-123.3750004,42.45833361,153,-0.303883492946625
-123.3750004,42.54166694,154,-0.300464957952499
-123.3750004,42.87500026,155,-0.212584629654884
-123.3750004,42.95833359,156,-0.208304822444916
-123.3750004,43.04166692,157,-0.207218199968338
-123.3750004,43.12500025,158,-0.209324717521667
-123.3750004,43.20833358,159,-0.211431235074997
-123.3750004,43.29166691,160,-0.207982003688812
-123.3750004,43.37500024,161,-0.198977097868919
-123.3750004,43.62500023,162,-0.181739240884781
-123.3750004,43.95833355,163,-0.184355348348618
-123.3750004,44.04166688,164,-0.183514282107353
-123.3750004,44.12500021,165,-0.179293543100357
-123.3750004,44.20833354,166,-0.175072804093361
-123.3750004,44.29166687,167,-0.175676897168159
-123.3750004,44.3750002,168,-0.18110579252243
-123.3750004,44.45833353,169,-0.186534687876701
-123.3750004,44.54166686,170,-0.185768619179726
-123.3750004,44.62500019,171,-0.178807631134987
-123.3750004,44.70833352,172,-0.171846657991409
-123.3750004,44.79166685,173,-0.171237096190453
-123.3750004,44.87500018,174,-0.176978915929794
-123.3750004,44.95833351,175,-0.182720750570297
-123.3750004,45.04166684,176,-0.177603498101234
-123.3750004,45.12500017,177,-0.161627247929573
-123.3750004,45.2083335,178,-0.145651012659073
-123.3750004,46.12500013,179,-0.0575027093291283
-123.3750004,46.29166679,180,-0.0523829087615013
-123.3750004,46.54166678,181,-0.0799241811037064
-123.3750004,46.95833343,182,-0.11882658302784
-123.3750004,47.12500009,183,-0.128831312060356
-123.2916671,42.20833362,184,-0.226092889904976
-123.2916671,42.29166695,185,-0.264745086431503
-123.2916671,42.45833361,186,-0.33051997423172
-123.2916671,42.79166693,187,-0.247223928570747
-123.2916671,42.95833359,188,-0.235380366444588
-123.2916671,43.04166692,189,-0.23145803809166
-123.2916671,43.12500025,190,-0.229535147547722
-123.2916671,43.20833358,191,-0.227612242102623
-123.2916671,43.29166691,192,-0.221777126193047
-123.2916671,43.37500024,193,-0.212029844522476
-123.2916671,43.45833357,194,-0.202282562851906
-123.2916671,43.5416669,195,-0.197880491614342
-123.2916671,43.62500023,196,-0.198823601007462
-123.2916671,43.87500022,197,-0.206735342741013
-123.2916671,43.95833355,198,-0.211066722869873
-123.2916671,44.04166688,199,-0.212592348456383
-123.2916671,44.12500021,200,-0.211312234401703
-123.2916671,44.20833354,201,-0.210032120347023
-123.2916671,44.29166687,202,-0.212972342967987
-123.2916671,44.3750002,203,-0.220132887363434
-123.2916671,44.45833353,204,-0.227293431758881
-123.2916671,44.54166686,205,-0.226885482668877
-123.2916671,44.62500019,206,-0.21890914440155
-123.2916671,44.70833352,207,-0.210932806134224
-123.2916671,44.79166685,208,-0.211789712309837
-123.2916671,44.87500018,209,-0.221479788422585
-123.2916671,44.95833351,210,-0.231169864535332
-123.2916671,45.04166684,211,-0.225958809256554
-123.2916671,45.12500017,212,-0.205846711993217
-123.2916671,45.2083335,213,-0.185734629631042
-123.2916671,45.29166683,214,-0.166020721197128
-123.2916671,45.37500016,215,-0.146704986691475
-123.2916671,45.45833349,216,-0.12738923728466
-123.2916671,45.62500015,217,-0.100243620574474
-123.2916671,45.79166681,218,-0.0830331444740295
-123.2916671,45.87500014,219,-0.083587683737278
-123.2916671,46.0416668,220,-0.0805103704333305
-123.2916671,46.12500013,221,-0.0726921409368515
-123.2916671,46.54166678,222,-0.0937095880508423
-123.2916671,46.62500011,223,-0.0934324264526367
-123.2916671,46.70833344,224,-0.0931552648544312
-123.2916671,46.79166677,225,-0.100063860416412
-123.2916671,46.8750001,226,-0.114158168435097
-123.2916671,46.95833343,227,-0.128252476453781
-123.2083338,39.04166708,228,-0.272087901830673
-123.2083338,39.12500041,229,-0.271464556455612
-123.2083338,39.20833374,230,-0.270841211080551
-123.2083338,39.29166707,231,-0.257276594638824
-123.2083338,39.79166705,232,-0.176184445619583
-123.2083338,40.54166702,233,-0.229742914438248
-123.2083338,42.20833362,234,-0.241507396101952
-123.2083338,42.29166695,235,-0.287843108177185
-123.2083338,42.45833361,236,-0.374252885580063
-123.2083338,42.54166694,237,-0.37650403380394
-123.2083338,42.79166693,238,-0.273199200630188
-123.2083338,42.87500026,239,-0.260099709033966
-123.2083338,42.95833359,240,-0.247000232338905
-123.2083338,43.04166692,241,-0.238189741969109
-123.2083338,43.12500025,242,-0.233668193221092
-123.2083338,43.20833358,243,-0.229146644473076
-123.2083338,43.29166691,244,-0.222617447376251
-123.2083338,43.37500024,245,-0.214080631732941
-123.2083338,43.45833357,246,-0.205543801188469
-123.2083338,43.5416669,247,-0.203162521123886
-123.2083338,43.62500023,248,-0.206936717033386
-123.2083338,43.79166689,249,-0.216499865055084
-123.2083338,43.87500022,250,-0.224303558468819
-123.2083338,43.95833355,251,-0.232107236981392
-123.2083338,44.04166688,252,-0.235675230622292
-123.2083338,44.12500021,253,-0.23500756919384
-123.2083338,44.20833354,254,-0.234339907765388
-123.2083338,44.29166687,255,-0.238273695111275
-123.2083338,44.3750002,256,-0.246808871626854
-123.2083338,44.45833353,257,-0.255344063043594
-123.2083338,44.54166686,258,-0.257124245166779
-123.2083338,44.62500019,259,-0.252149522304535
-123.2083338,44.70833352,260,-0.24717478454113
-123.2083338,44.79166685,261,-0.251059174537659
-123.2083338,44.87500018,262,-0.263802647590637
-123.2083338,44.95833351,263,-0.276546120643616
-123.2083338,45.04166684,264,-0.273450881242752
-123.2083338,45.12500017,265,-0.254517018795013
-123.2083338,45.2083335,266,-0.235583156347275
-123.2083338,45.29166683,267,-0.214249074459076
-123.2083338,45.37500016,268,-0.190514802932739
-123.2083338,45.45833349,269,-0.166780531406403
-123.2083338,45.54166682,270,-0.147228464484215
-123.2083338,45.62500015,271,-0.131858572363853
-123.2083338,45.70833348,272,-0.116488695144653
-123.2083338,45.87500014,273,-0.107652023434639
-123.2083338,46.12500013,274,-0.0959605127573013
-123.2083338,46.20833346,275,-0.0889340192079544
-123.2083338,46.62500011,276,-0.110479548573494
-123.2083338,46.70833344,277,-0.106730274856091
-123.2083338,46.79166677,278,-0.110433325171471
-123.2083338,46.8750001,279,-0.121588677167892
-123.2083338,47.20833342,280,-0.158033013343811
-123.2083338,47.29166675,281,-0.146020129323006
-123.1250005,38.95833375,282,-0.306514322757721
-123.1250005,39.04166708,283,-0.326766550540924
-123.1250005,39.12500041,284,-0.30914580821991
-123.1250005,39.29166707,285,-0.269820779561996
-123.1250005,39.3750004,286,-0.24403303861618
-123.1250005,42.12500029,287,-0.207388743758202
-123.1250005,42.20833362,288,-0.264684587717056
-123.1250005,42.29166695,289,-0.321682542562485
-123.1250005,42.37500028,290,-0.378382563591003
-123.1250005,42.45833361,291,-0.435082614421844
-123.1250005,42.54166694,292,-0.437476336956024
-123.1250005,42.79166693,293,-0.294790178537369
-123.1250005,42.95833359,294,-0.243164077401161
-123.1250005,43.04166692,295,-0.227412924170494
-123.1250005,43.12500025,296,-0.221723526716232
-123.1250005,43.20833358,297,-0.216034129261971
-123.1250005,43.29166691,298,-0.210502699017525
-123.1250005,43.37500024,299,-0.205129221081734
-123.1250005,43.45833357,300,-0.199755758047104
-123.1250005,43.5416669,301,-0.200072169303894
-123.1250005,43.62500023,302,-0.206078410148621
-123.1250005,43.70833356,303,-0.212084650993347
-123.1250005,43.87500022,304,-0.234521195292473
-123.1250005,43.95833355,305,-0.247476786375046
-123.1250005,44.04166688,306,-0.252762824296951
-123.1250005,44.12500021,307,-0.250379383563995
-123.1250005,44.20833354,308,-0.247995957732201
-123.1250005,44.29166687,309,-0.251580685377121
-123.1250005,44.3750002,310,-0.26113349199295
-123.1250005,44.45833353,311,-0.270686328411102
-123.1250005,44.54166686,312,-0.276484668254852
-123.1250005,44.62500019,313,-0.278528600931168
-123.1250005,44.70833352,314,-0.280572503805161
-123.1250005,44.79166685,315,-0.289045482873917
-123.1250005,44.87500018,316,-0.303947478532791
-123.1250005,44.95833351,317,-0.318849444389343
-123.1250005,45.04166684,318,-0.320079684257507
-123.1250005,45.12500017,319,-0.307638257741928
-123.1250005,45.2083335,320,-0.295196801424026
-123.1250005,45.29166683,321,-0.275264024734497
-123.1250005,45.37500016,322,-0.247839987277985
-123.1250005,45.45833349,323,-0.22041592001915
-123.1250005,45.54166682,324,-0.196499675512314
-123.1250005,45.62500015,325,-0.176091209053993
-123.1250005,45.70833348,326,-0.155682742595673
-123.1250005,45.87500014,327,-0.13975627720356
-123.1250005,45.95833347,328,-0.135941430926323
-123.1250005,46.0416668,329,-0.131792008876801
-123.1250005,46.12500013,330,-0.127307996153831
-123.1250005,46.20833346,331,-0.122823983430862
-123.1250005,46.45833345,332,-0.140925377607346
-123.1250005,46.54166678,333,-0.141482025384903
-123.1250005,46.62500011,334,-0.134458005428314
-123.1250005,46.70833344,335,-0.127433985471725
-123.1250005,46.79166677,336,-0.125597834587097
-123.1250005,46.8750001,337,-0.128949493169785
-123.1250005,47.12500009,338,-0.153775960206985
-123.1250005,47.20833342,339,-0.166975289583206
-123.1250005,47.29166675,340,-0.160201162099838
-123.0416672,38.70833376,341,-0.239372611045837
-123.0416672,38.79166709,342,-0.289389848709106
-123.0416672,38.95833375,343,-0.376881688833237
-123.0416672,39.04166708,344,-0.381445169448853
-123.0416672,39.29166707,345,-0.282364964485168
-123.0416672,42.12500029,346,-0.222736671566963
-123.0416672,42.20833362,347,-0.287861794233322
-123.0416672,42.37500028,348,-0.425717145204544
-123.0416672,42.45833361,349,-0.495912343263626
-123.0416672,42.54166694,350,-0.498448640108109
-123.0416672,42.95833359,351,-0.239327937364578
-123.0416672,43.29166691,352,-0.198387950658798
-123.0416672,43.45833357,353,-0.193967700004578
-123.0416672,43.62500023,354,-0.205220088362694
-123.0416672,43.70833356,355,-0.213458374142647
-123.0416672,43.79166689,356,-0.226631298661232
-123.0416672,43.87500022,357,-0.244738817214966
-123.0416672,43.95833355,358,-0.262846350669861
-123.0416672,44.04166688,359,-0.269850432872772
-123.0416672,44.12500021,360,-0.265751212835312
-123.0416672,44.20833354,361,-0.261651992797852
-123.0416672,44.29166687,362,-0.264887660741806
-123.0416672,44.3750002,363,-0.275458127260208
-123.0416672,44.45833353,364,-0.28602859377861
-123.0416672,44.54166686,365,-0.295845121145248
-123.0416672,44.62500019,366,-0.304907649755478
-123.0416672,44.70833352,367,-0.31397020816803
-123.0416672,44.79166685,368,-0.327031761407852
-123.0416672,44.87500018,369,-0.344092279672623
-123.0416672,44.95833351,370,-0.361152768135071
-123.0416672,45.04166684,371,-0.366708487272263
-123.0416672,45.12500017,372,-0.36075946688652
-123.0416672,45.2083335,373,-0.354810476303101
-123.0416672,45.29166683,374,-0.336279004812241
-123.0416672,45.37500016,375,-0.30516517162323
-123.0416672,45.45833349,376,-0.274051308631897
-123.0416672,45.54166682,377,-0.245770886540413
-123.0416672,45.62500015,378,-0.220323830842972
-123.0416672,45.70833348,379,-0.194876790046692
-123.0416672,45.95833347,380,-0.164998680353165
-123.0416672,46.12500013,381,-0.1586554646492
-123.0416672,46.20833346,382,-0.15671394765377
-123.0416672,46.37500012,383,-0.164813905954361
-123.0416672,46.45833345,384,-0.170861050486565
-123.0416672,46.54166678,385,-0.168735221028328
-123.0416672,46.62500011,386,-0.158436462283134
-123.0416672,46.70833344,387,-0.148137718439102
-123.0416672,46.79166677,388,-0.140762329101562
-123.0416672,46.8750001,389,-0.136310294270515
-122.9583339,38.5416671,390,-0.191429123282433
-122.9583339,38.62500043,391,-0.251827418804169
-122.9583339,38.70833376,392,-0.312225729227066
-122.9583339,38.79166709,393,-0.35439521074295
-122.9583339,39.04166708,394,-0.396222442388535
-122.9583339,39.12500041,395,-0.360172212123871
-122.9583339,39.20833374,396,-0.324121981859207
-122.9583339,41.54166698,397,-0.145849853754044
-122.9583339,41.62500031,398,-0.161912843585014
-122.9583339,42.29166695,399,-0.354863941669464
-122.9583339,42.37500028,400,-0.422257602214813
-122.9583339,42.45833361,401,-0.489651292562485
-122.9583339,42.54166694,402,-0.490736544132233
-122.9583339,42.62500027,403,-0.425514221191406
-122.9583339,43.20833358,404,-0.18175745010376
-122.9583339,43.70833356,405,-0.203698664903641
-122.9583339,43.79166689,406,-0.219115346670151
-122.9583339,43.87500022,407,-0.240600004792213
-122.9583339,43.95833355,408,-0.262084662914276
-122.9583339,44.04166688,409,-0.271063178777695
-122.9583339,44.12500021,410,-0.267535716295242
-122.9583339,44.29166687,411,-0.266920179128647
-122.9583339,44.3750002,412,-0.276271492242813
-122.9583339,44.45833353,413,-0.285622805356979
-122.9583339,44.54166686,414,-0.295819699764252
-122.9583339,44.62500019,415,-0.306862205266953
-122.9583339,44.70833352,416,-0.317904710769653
-122.9583339,44.79166685,417,-0.332482576370239
-122.9583339,44.87500018,418,-0.35059580206871
-122.9583339,44.95833351,419,-0.368708997964859
-122.9583339,45.04166684,420,-0.380257070064545
-122.9583339,45.12500017,421,-0.385240018367767
-122.9583339,45.2083335,422,-0.39022296667099
-122.9583339,45.29166683,423,-0.377311885356903
-122.9583339,45.37500016,424,-0.346506893634796
-122.9583339,45.45833349,425,-0.315701901912689
-122.9583339,45.54166682,426,-0.286636501550674
-122.9583339,45.62500015,427,-0.259310662746429
-122.9583339,45.70833348,428,-0.231984809041023
-122.9583339,45.95833347,429,-0.188988119363785
-122.9583339,46.0416668,430,-0.180904656648636
-122.9583339,46.12500013,431,-0.176471218466759
-122.9583339,46.20833346,432,-0.172037795186043
-122.9583339,46.29166679,433,-0.17268992960453
-122.9583339,46.37500012,434,-0.178427591919899
-122.9583339,46.45833345,435,-0.184165254235268
-122.9583339,46.54166678,436,-0.182483345270157
-122.9583339,46.62500011,437,-0.173381894826889
-122.9583339,46.70833344,438,-0.164280444383621
-122.9583339,46.79166677,439,-0.15468892455101
-122.9583339,46.8750001,440,-0.144607335329056
-122.9583339,46.95833343,441,-0.134525746107101
-122.9583339,47.04166676,442,-0.140398174524307
-122.9583339,47.29166675,443,-0.185123786330223
-122.8750006,38.37500044,444,-0.146593868732452
-122.8750006,38.45833377,445,-0.2136549949646
-122.8750006,38.5416671,446,-0.270308256149292
-122.8750006,38.62500043,447,-0.316553890705109
-122.8750006,38.70833376,448,-0.362799495458603
-122.8750006,38.95833375,449,-0.382700115442276
-122.8750006,39.12500041,450,-0.349180728197098
-122.8750006,39.20833374,451,-0.327264130115509
-122.8750006,41.37500032,452,-0.12136010825634
-122.8750006,41.45833365,453,-0.150392070412636
-122.8750006,41.54166698,454,-0.175031393766403
-122.8750006,41.62500031,455,-0.195278152823448
-122.8750006,41.79166697,456,-0.210816010832787
-122.8750006,41.8750003,457,-0.181151762604713
-122.8750006,42.20833362,458,-0.269075959920883
-122.8750006,42.29166695,459,-0.319707542657852
-122.8750006,42.37500028,460,-0.368002623319626
-122.8750006,42.45833361,461,-0.416297733783722
-122.8750006,42.54166694,462,-0.414338260889053
-122.8750006,42.62500027,463,-0.362124860286713
-122.8750006,42.87500026,464,-0.225188732147217
-122.8750006,43.70833356,465,-0.182805225253105
-122.8750006,43.79166689,466,-0.199017390608788
-122.8750006,43.87500022,467,-0.222104355692863
-122.8750006,43.95833355,468,-0.245191320776939
-122.8750006,44.04166688,469,-0.256400674581528
-122.8750006,44.12500021,470,-0.255732506513596
-122.8750006,44.20833354,471,-0.255064368247986
-122.8750006,44.29166687,472,-0.25767794251442
-122.8750006,44.3750002,473,-0.263573229312897
-122.8750006,44.45833353,474,-0.269468516111374
-122.8750006,44.54166686,475,-0.276407957077026
-122.8750006,44.62500019,476,-0.284391582012177
-122.8750006,44.70833352,477,-0.292375177145004
-122.8750006,44.79166685,478,-0.305397063493729
-122.8750006,44.87500018,479,-0.323457151651382
-122.8750006,44.95833351,480,-0.341517239809036
-122.8750006,45.04166684,481,-0.360724538564682
-122.8750006,45.12500017,482,-0.381079107522964
-122.8750006,45.2083335,483,-0.401433676481247
-122.8750006,45.29166683,484,-0.398362159729004
-122.8750006,45.37500016,485,-0.371864765882492
-122.8750006,45.45833349,486,-0.34536737203598
-122.8750006,45.54166682,487,-0.319096267223358
-122.8750006,45.62500015,488,-0.293051511049271
-122.8750006,45.70833348,489,-0.267006754875183
-122.8750006,45.79166681,490,-0.244769424200058
-122.8750006,45.87500014,491,-0.226339519023895
-122.8750006,45.95833347,492,-0.207909628748894
-122.8750006,46.12500013,493,-0.180754899978638
-122.8750006,46.20833346,494,-0.16879503428936
-122.8750006,46.29166679,495,-0.166419610381126
-122.8750006,46.37500012,496,-0.173628568649292
-122.8750006,46.45833345,497,-0.180837526917458
-122.8750006,46.54166678,498,-0.182726010680199
-122.8750006,46.62500011,499,-0.179294034838676
-122.8750006,46.70833344,500,-0.175862073898315
-122.8750006,46.79166677,501,-0.167377591133118
-122.8750006,46.8750001,502,-0.153840631246567
-122.8750006,46.95833343,503,-0.140303671360016
-122.8750006,47.04166676,504,-0.145103245973587
-122.8750006,47.45833341,505,-0.150355890393257
-122.7916673,38.37500044,506,-0.203415647149086
-122.7916673,38.45833377,507,-0.289899379014969
-122.7916673,38.5416671,508,-0.349187403917313
-122.7916673,38.62500043,509,-0.381280362606049
-122.7916673,38.70833376,510,-0.413373291492462
-122.7916673,38.87500042,511,-0.389641523361206
-122.7916673,38.95833375,512,-0.363122880458832
-122.7916673,39.12500041,513,-0.338189214468002
-122.7916673,41.29166699,514,-0.0975245833396912
-122.7916673,41.37500032,515,-0.135313838720322
-122.7916673,41.45833365,516,-0.173103079199791
-122.7916673,41.54166698,517,-0.204212933778763
-122.7916673,41.62500031,518,-0.228643476963043
-122.7916673,42.20833362,519,-0.248826146125793
-122.7916673,42.29166695,520,-0.28455114364624
-122.7916673,42.37500028,521,-0.313747644424438
-122.7916673,42.45833361,522,-0.342944175004959
-122.7916673,42.54166694,523,-0.337939977645874
-122.7916673,42.62500027,524,-0.298735499382019
-122.7916673,43.87500022,525,-0.203608706593513
-122.7916673,43.95833355,526,-0.228297978639603
-122.7916673,44.04166688,527,-0.241738140583038
-122.7916673,44.12500021,528,-0.243929326534271
-122.7916673,44.20833354,529,-0.246120497584343
-122.7916673,44.29166687,530,-0.248435720801353
-122.7916673,44.3750002,531,-0.25087496638298
-122.7916673,44.45833353,532,-0.253314226865768
-122.7916673,44.54166686,533,-0.256996244192123
-122.7916673,44.62500019,534,-0.261920958757401
-122.7916673,44.70833352,535,-0.266845673322678
-122.7916673,44.79166685,536,-0.278311520814896
-122.7916673,44.87500018,537,-0.296318471431732
-122.7916673,44.95833351,538,-0.314325451850891
-122.7916673,45.04166684,539,-0.341192036867142
-122.7916673,45.12500017,540,-0.376918196678162
-122.7916673,45.2083335,541,-0.412644356489182
-122.7916673,45.29166683,542,-0.419412434101105
-122.7916673,45.37500016,543,-0.397222638130188
-122.7916673,45.54166682,544,-0.351556062698364
-122.7916673,45.70833348,545,-0.302028685808182
-122.7916673,45.79166681,546,-0.277083694934845
-122.7916673,45.87500014,547,-0.251957416534424
-122.7916673,45.95833347,548,-0.226831138134003
-122.7916673,46.37500012,549,-0.168829560279846
-122.7916673,46.45833345,550,-0.177509814500809
-122.7916673,46.54166678,551,-0.18296867609024
-122.7916673,46.62500011,552,-0.185206189751625
-122.7916673,46.70833344,553,-0.187443688511848
-122.7916673,46.79166677,554,-0.180066257715225
-122.7916673,46.8750001,555,-0.163073927164078
-122.7916673,46.95833343,556,-0.14608159661293
-122.7916673,47.45833341,557,-0.154949098825455
-122.708334,38.20833378,558,-0.095757819712162
-122.708334,38.29166711,559,-0.163023442029953
-122.708334,38.37500044,560,-0.261825114488602
-122.708334,38.45833377,561,-0.360626816749573
-122.708334,38.5416671,562,-0.428031802177429
-122.708334,38.62500043,563,-0.464040756225586
-122.708334,38.87500042,564,-0.455217152833939
-122.708334,38.95833375,565,-0.413326054811478
-122.708334,41.29166699,566,-0.107320122420788
-122.708334,41.37500032,567,-0.147014513611794
-122.708334,41.54166698,568,-0.222982510924339
-122.708334,42.20833362,569,-0.226987212896347
-122.708334,42.29166695,570,-0.249109044671059
-122.708334,42.37500028,571,-0.264907956123352
-122.708334,42.45833361,572,-0.280706882476807
-122.708334,42.54166694,573,-0.273549914360046
-122.708334,42.62500027,574,-0.243437394499779
-122.708334,42.79166693,575,-0.183453053236008
-122.708334,43.95833355,576,-0.209778562188148
-122.708334,44.04166688,577,-0.223921626806259
-122.708334,44.12500021,578,-0.227990418672562
-122.708334,44.29166687,579,-0.234005734324455
-122.708334,44.3750002,580,-0.233829960227013
-122.708334,44.45833353,581,-0.233654201030731
-122.708334,44.54166686,582,-0.235045894980431
-122.708334,44.62500019,583,-0.23800502717495
-122.708334,44.70833352,584,-0.240964159369469
-122.708334,44.79166685,585,-0.251075893640518
-122.708334,44.87500018,586,-0.268340200185776
-122.708334,44.95833351,587,-0.285604506731033
-122.708334,45.04166684,588,-0.314717799425125
-122.708334,45.12500017,589,-0.355680018663406
-122.708334,45.2083335,590,-0.396642237901688
-122.708334,45.29166683,591,-0.41183477640152
-122.708334,45.37500016,592,-0.401257872581482
-122.708334,45.45833349,593,-0.390680968761444
-122.708334,45.70833348,594,-0.323718070983887
-122.708334,45.79166681,595,-0.295323193073273
-122.708334,45.87500014,596,-0.263203203678131
-122.708334,45.95833347,597,-0.23108321428299
-122.708334,46.0416668,598,-0.203472182154655
-122.708334,46.29166679,599,-0.150986433029175
-122.708334,46.45833345,600,-0.172064319252968
-122.708334,46.54166678,601,-0.17937296628952
-122.708334,46.62500011,602,-0.183451369404793
-122.708334,46.8750001,603,-0.165671348571777
-122.708334,47.7083334,604,-0.087663397192955
-122.708334,48.95833335,605,-0.171456590294838
-122.6250007,38.20833378,606,-0.140746891498566
-122.6250007,38.29166711,607,-0.217807531356812
-122.6250007,38.37500044,608,-0.321822315454483
-122.6250007,38.45833377,609,-0.425837129354477
-122.6250007,38.5416671,610,-0.506841421127319
-122.6250007,38.62500043,611,-0.564835667610168
-122.6250007,38.70833376,612,-0.622829973697662
-122.6250007,38.79166709,613,-0.628123641014099
-122.6250007,38.87500042,614,-0.580717742443085
-122.6250007,40.45833369,615,-1.00229704380035
-122.6250007,41.37500032,616,-0.15646205842495
-122.6250007,41.54166698,617,-0.231339797377586
-122.6250007,41.62500031,618,-0.276853710412979
-122.6250007,41.70833364,619,-0.322367578744888
-122.6250007,41.79166697,620,-0.316720873117447
-122.6250007,41.95833363,621,-0.203107744455338
-122.6250007,42.04166696,622,-0.180475577712059
-122.6250007,42.12500029,623,-0.192017331719398
-122.6250007,42.20833362,624,-0.203559100627899
-122.6250007,42.37500028,625,-0.221483737230301
-122.6250007,42.45833361,626,-0.229586243629456
-122.6250007,43.79166689,627,-0.146290242671967
-122.6250007,44.12500021,628,-0.2079156935215
-122.6250007,44.3750002,629,-0.212438061833382
-122.6250007,44.70833352,630,-0.2147306650877
-122.6250007,44.79166685,631,-0.223690181970596
-122.6250007,44.87500018,632,-0.239522263407707
-122.6250007,44.95833351,633,-0.255354344844818
-122.6250007,45.04166684,634,-0.281301617622375
-122.6250007,45.12500017,635,-0.317364037036896
-122.6250007,45.2083335,636,-0.353426426649094
-122.6250007,45.29166683,637,-0.3756283223629
-122.6250007,45.37500016,638,-0.383969873189926
-122.6250007,45.45833349,639,-0.39231139421463
-122.6250007,45.62500015,640,-0.357837557792664
-122.6250007,45.70833348,641,-0.332074552774429
-122.6250007,45.79166681,642,-0.299487501382828
-122.6250007,45.87500014,643,-0.260076463222504
-122.6250007,45.95833347,644,-0.22066542506218
-122.6250007,46.54166678,645,-0.171938762068748
-122.6250007,46.62500011,646,-0.174029335379601
-122.6250007,46.8750001,647,-0.161632686853409
-122.6250007,46.95833343,648,-0.151277706027031
-122.6250007,47.45833341,649,-0.183631852269173
-122.6250007,47.79166673,650,-0.0629803016781807
-122.6250007,48.87500002,651,-0.147638276219368
-122.5416674,38.04166712,652,-0.0567699857056141
-122.5416674,38.12500045,653,-0.121252968907356
-122.5416674,38.20833378,654,-0.185735955834389
-122.5416674,38.29166711,655,-0.272591650485992
-122.5416674,38.37500044,656,-0.381819546222687
-122.5416674,38.45833377,657,-0.491047441959381
-122.5416674,38.5416671,658,-0.585651040077209
-122.5416674,38.62500043,659,-0.665630578994751
-122.5416674,38.70833376,660,-0.745610177516937
-122.5416674,38.79166709,661,-0.759138941764832
-122.5416674,39.3750004,662,-0.706571161746979
-122.5416674,41.45833365,663,-0.195709556341171
-122.5416674,41.54166698,664,-0.239697098731995
-122.5416674,41.62500031,665,-0.297872006893158
-122.5416674,41.70833364,666,-0.356046915054321
-122.5416674,41.79166697,667,-0.353200614452362
-122.5416674,41.8750003,668,-0.289333999156952
-122.5416674,41.95833363,669,-0.225467383861542
-122.5416674,42.12500029,670,-0.185492306947708
-122.5416674,42.37500028,671,-0.178059503436089
-122.5416674,42.45833361,672,-0.178465604782104
-122.5416674,42.54166694,673,-0.168787121772766
-122.5416674,42.7083336,674,-0.129261240363121
-122.5416674,44.12500021,675,-0.187840953469276
-122.5416674,44.3750002,676,-0.191046148538589
-122.5416674,44.79166685,677,-0.196304455399513
-122.5416674,45.04166684,678,-0.247885435819626
-122.5416674,45.12500017,679,-0.279048025608063
-122.5416674,45.2083335,680,-0.3102106153965
-122.5416674,45.29166683,681,-0.33942186832428
-122.5416674,45.37500016,682,-0.366681843996048
-122.5416674,45.45833349,683,-0.393941789865494
-122.5416674,45.54166682,684,-0.394143551588058
-122.5416674,45.62500015,685,-0.367287278175354
-122.5416674,45.70833348,686,-0.34043100476265
-122.5416674,45.79166681,687,-0.303651809692383
-122.5416674,45.87500014,688,-0.256949722766876
-122.5416674,45.95833347,689,-0.210247620940208
-122.5416674,46.37500012,690,-0.141906514763832
-122.5416674,46.54166678,691,-0.164504557847977
-122.5416674,46.62500011,692,-0.164607301354408
-122.5416674,46.79166677,693,-0.162372276186943
-122.5416674,46.8750001,694,-0.157594040036201
-122.5416674,46.95833343,695,-0.152815788984299
-122.5416674,47.04166676,696,-0.154334530234337
-122.5416674,47.12500009,697,-0.162150219082832
-122.5416674,47.79166673,698,-0.0615592487156391
-122.5416674,48.79166669,699,-0.0862905383110046
-122.5416674,48.87500002,700,-0.189312592148781
-122.4583341,38.20833378,701,-0.258628010749817
-122.4583341,38.29166711,702,-0.352636754512787
-122.4583341,38.37500044,703,-0.468283802270889
-122.4583341,38.45833377,704,-0.583930850028992
-122.4583341,38.5416671,705,-0.686309695243835
-122.4583341,38.62500043,706,-0.775420665740967
-122.4583341,38.70833376,707,-0.864531576633453
